time,seconds_elapsed,z,y,x
1638488544060490000,0.213489990234375,0.12281513214111328,0.2052929401397705,0.18076086044311523
1638488544080637400,0.233637451171875,-0.03484344482421875,0.18686425685882568,0.3177090883255005
1638488544100785000,0.253784912109375,-0.14037227630615234,0.11284315586090088,0.3446587324142456
1638488544120932400,0.273932373046875,0.0744781494140625,0.05675971508026123,0.5572054982185364
1638488544141079800,0.294079833984375,0.3041868209838867,-0.0252225399017334,0.7022661566734314
1638488544161227300,0.314227294921875,0.45719146728515625,-0.06536710262298584,0.5390633344650269
1638488544181374700,0.334374755859375,-0.0829019546508789,-0.2830773591995239,0.32537543773651123
1638488544201522200,0.354522216796875,-0.275390625,-0.21986854076385498,0.3497887849807739
1638488544221669600,0.374669677734375,-0.19707489013671875,0.0007662773132324219,0.33468449115753174
1638488544241817000,0.394817138671875,-0.027060508728027344,0.1791837215423584,0.13956809043884277
1638488544261964500,0.414964599609375,0.30240631103515625,0.30766963958740234,0.2260122299194336
1638488544282112000,0.435112060546875,0.3891105651855469,0.42438173294067383,0.3549557328224182
1638488544302259500,0.455259521484375,0.29126834869384766,0.2788228988647461,0.8744509220123291
1638488544322407000,0.475406982421875,1.0078201293945312,0.15786981582641602,0.8104357123374939
1638488544342554400,0.495554443359375,1.2458724975585938,-0.04420030117034912,0.628950834274292
1638488544362701000,0.515701171875,1.061203956604004,0.16834044456481934,0.6014645099639893
1638488544382848000,0.535847900390625,0.7808504104614258,0.1691833734512329,0.6398977637290955
1638488544402994700,0.55599462890625,-0.005370140075683594,0.22583293914794922,0.9057361483573914
1638488544423141600,0.5761416015625,0.45377540588378906,-0.017758727073669434,1.2263904809951782
1638488544443288300,0.596288330078125,0.18855667114257812,-0.26924455165863037,1.0050935745239258
1638488544463435300,0.616435302734375,-0.6836633682250977,-0.5203704833984375,0.935760498046875
1638488544483582000,0.63658203125,-0.6913375854492188,-0.4942054748535156,1.2592202425003052
1638488544503729000,0.65672900390625,-0.7167863845825195,-0.5068254470825195,1.3056036233901978
1638488544523875600,0.67687548828125,-0.6168642044067383,-0.6188012361526489,1.3963325023651123
1638488544544022500,0.6970224609375,-0.5738105773925781,-0.5245779752731323,1.5724687576293945
1638488544564169500,0.71716943359375,-0.5168018341064453,-0.4970235824584961,1.7675248384475708
1638488544584316200,0.737316162109375,-0.786290168762207,-0.5171778202056885,2.130812644958496
1638488544604463000,0.757463134765625,-0.31408214569091797,-0.6668740510940552,1.9341033697128296
1638488544624609800,0.77760986328125,-0.29740047454833984,-0.722959041595459,1.5807348489761353
