time,seconds_elapsed,z,y,x
1638918974796079900,0.230079833984375,-0.7498779296875,0.13781213760375977,-1.4366471767425537
1638918974816225500,0.2502255859375,-0.42033863067626953,-0.08003044128417969,-1.8374438285827637
1638918974836371500,0.270371337890625,-0.11828994750976562,-0.1824970245361328,-1.9839613437652588
1638918974856517400,0.290517333984375,-0.28072071075439453,-0.25435829162597656,-1.8221874237060547
1638918974876663600,0.31066357421875,-0.3980093002319336,-0.447265625,-1.7672171592712402
1638918974896809700,0.330809814453125,-0.6139497756958008,-0.8293216228485107,-1.9476288557052612
1638918974916956200,0.3509560546875,-0.9001011848449707,-1.460522174835205,-1.9992976188659668
1638918974937102300,0.371102294921875,-0.42812061309814453,-1.871215581893921,-2.2042698860168457
1638918974957248500,0.39124853515625,-1.340165138244629,-1.549516201019287,-2.326132297515869
1638918974977394700,0.411394775390625,-0.2594423294067383,-0.8357939720153809,-2.818089246749878
1638918974997540900,0.431540771484375,3.0341577529907227,-1.4767789840698242,-2.5213494300842285
1638918975017687000,0.45168701171875,-1.160810947418213,-0.6732654571533203,-3.224675416946411
1638918975037833200,0.471833251953125,-5.246665000915527,0.5706167221069336,-1.9278044700622559
1638918975057979600,0.491979736328125,-3.6838011741638184,-1.6802301406860352,0.7455945014953613
1638918975078125800,0.512125732421875,1.5815105438232422,-6.074283599853516,-4.169776916503906
1638918975098272000,0.53227197265625,4.9632158279418945,-7.361837387084961,-3.731009006500244
1638918975118418200,0.552418212890625,-0.4720797538757324,-3.679358959197998,-3.513857841491699
1638918975138564400,0.572564453125,-0.9537158012390137,-1.6492433547973633,-2.261394500732422
1638918975158710500,0.59271044921875,0.5657558441162109,-2.182422637939453,-0.8989148139953613
1638918975178857000,0.61285693359375,0.41582584381103516,-0.9303207397460938,-0.7922968864440918
1638918975199003100,0.633003173828125,-0.5587763786315918,-0.17570137977600098,-0.6730670928955078
1638918975219149300,0.6531494140625,-1.0838274955749512,-0.688701868057251,-1.1479277610778809
1638918975239295500,0.67329541015625,-2.1267223358154297,-1.335669755935669,-0.37979698181152344
1638918975259441700,0.693441650390625,-1.0785212516784668,-1.1789257526397705,2.0434799194335938
1638918975279587800,0.713587890625,-3.101332664489746,-2.951648235321045,1.0726842880249023
1638918975299734000,0.733734130859375,-3.73225736618042,-2.2237071990966797,-0.15634870529174805
1638918975319880400,0.75388037109375,-0.8307547569274902,-1.1457304954528809,0.027714252471923828
1638918975340026600,0.774026611328125,-1.465050220489502,-1.829057216644287,1.5757970809936523
1638918975360173300,0.79417333984375,0.372467041015625,-1.431765079498291,0.12348508834838867
1638918975380320000,0.814320068359375,1.3711419105529785,-2.2414193153381348,0.4825248718261719
1638918975400466700,0.834466796875,4.2462029457092285,-3.2484564781188965,0.6560854911804199
1638918975420613400,0.85461328125,1.307450771331787,-3.7161061763763428,1.3175549507141113
1638918975440760000,0.874760009765625,1.342381477355957,-2.5323386192321777,-0.7458939552307129
1638918975460907000,0.894906982421875,1.7588138580322266,-2.9623312950134277,-0.5458288192749023
1638918975481053700,0.9150537109375,2.7998039722442627,-2.3967552185058594,-0.3153538703918457
1638918975501200400,0.935200439453125,3.9182372093200684,-1.1844415664672852,-1.1509804725646973
1638918975521347000,0.95534716796875,4.881193161010742,-0.7931685447692871,-2.1288156509399414
1638918975541493800,0.97549365234375,4.159502983093262,-0.5634403228759766,-3.0406699180603027
1638918975561640700,0.995640625,2.804692268371582,-0.7146601676940918,-3.8414435386657715
1638918975581787400,1.015787353515625,2.3862557411193848,-0.23440170288085938,-4.806756973266602
1638918975601934000,1.03593408203125,2.780892848968506,0.057166099548339844,-6.189846038818359
1638918975622080800,1.056080810546875,2.3944778442382812,-0.03319358825683594,-7.255139350891113
1638918975642227500,1.0762275390625,1.8055886030197144,-0.06879806518554688,-7.7934136390686035
1638918975662374400,1.09637451171875,0.7151939868927002,-0.6157693862915039,-7.767739295959473
1638918975682521000,1.11652099609375,-0.05456137657165527,-1.4424209594726562,-6.939261436462402
1638918975702667800,1.136667724609375,-0.15794670581817627,-1.6549897193908691,-5.899205207824707
1638918975722814500,1.156814453125,-0.4014054536819458,-1.5872464179992676,-5.425991535186768
1638918975742961200,1.176961181640625,-0.5991625785827637,-2.230441093444824,-3.7146997451782227
1638918975763108000,1.197108154296875,-1.2981528043746948,-3.0352940559387207,-2.662503719329834
1638918975783254800,1.2172548828125,-1.8003087043762207,-3.36954927444458,-2.1034717559814453
1638918975803401500,1.2374013671875,-2.5407445430755615,-3.7052249908447266,-1.8064990043640137
1638918975823548200,1.257548095703125,-4.632637977600098,-3.96407413482666,-1.7812285423278809
1638918975843694800,1.27769482421875,-4.418825149536133,-4.120620250701904,-1.2315759658813477
1638918975863841300,1.29784130859375,-2.898529052734375,-3.2246575355529785,-0.2469649314880371
1638918975883987700,1.31798779296875,-1.7632297277450562,-2.336393356323242,0.003436565399169922
1638918975904134100,1.338134033203125,-1.5590509176254272,-2.3263955116271973,0.3952960968017578
1638918975924280600,1.358280517578125,-1.3289138078689575,-1.5196905136108398,0.07285547256469727
1638918975944427000,1.378427001953125,-0.2734607458114624,-0.7030258178710938,-0.6313591003417969
1638918975964573200,1.3985732421875,1.0196620225906372,-0.42203712463378906,-1.2716479301452637
1638918975984719600,1.4187197265625,0.5881423950195312,-0.29201841354370117,-1.3535585403442383
1638918976004866000,1.438865966796875,0.03843498229980469,-0.48166894912719727,-1.426948070526123
1638918976025012500,1.459012451171875,-0.10292720794677734,-0.8378539085388184,-1.8671369552612305
1638918976045159000,1.479158935546875,0.09126400947570801,-0.7610101699829102,-1.9141383171081543
1638918976065305300,1.499305419921875,0.21554780006408691,-0.9822783470153809,-1.3506364822387695
1638918976085451500,1.519451416015625,0.5556533336639404,-1.5852818489074707,-1.4261512756347656
1638918976105598000,1.539597900390625,-0.09168887138366699,-2.509951591491699,-1.80238676071167
1638918976125744400,1.559744384765625,0.46727895736694336,-2.1239943504333496,-1.7247185707092285
1638918976145890800,1.579890869140625,0.8300459384918213,-2.351527214050293,-1.9745845794677734
1638918976166037200,1.600037353515625,0.3748164176940918,-2.239190101623535,-2.161909580230713
1638918976186183400,1.620183349609375,0.5967659950256348,-2.3654122352600098,-2.5608153343200684
1638918976206329900,1.640329833984375,0.881162166595459,-1.9810404777526855,-2.3902993202209473
1638918976226476300,1.660476318359375,0.8489480018615723,-1.1890039443969727,-1.7960257530212402
1638918976246622700,1.680622802734375,0.6060609817504883,-0.5491018295288086,-1.586195468902588
1638918976266769200,1.70076904296875,0.1776432991027832,0.43442583084106445,-1.874384880065918
1638918976286915600,1.72091552734375,-0.3756098747253418,1.2477588653564453,-2.4739794731140137
