time,seconds_elapsed,z,y,x
1638924130943466500,0.016466552734375,0.22095161238908767,-0.48616556035280223,0.12374664504751562
1638924130963552500,0.036552490234375,0.17985212475955487,-0.6817796101287007,0.1059179967597127
1638924130983637500,0.056637451171875,-0.09427227489054202,-0.3974249083653092,-0.34991774565055966
1638924131003722500,0.076722412109375,-0.2562327691286802,0.01768470977246761,-2.252286321211606
1638924131023807500,0.096807373046875,-1.525328575837612,-0.07205109073221683,-3.026511136934161
1638924131043892500,0.116892578125,-1.2494523640841244,0.7810030776858329,-3.4505957964271303
1638924131063977500,0.1369775390625,-0.20765958461761475,0.3339090062662959,-3.6936838373005387
1638924131084062500,0.1570625,1.360049750831723,-0.286923675468564,-2.942781591106951
1638924131104147500,0.1771474609375,1.7196446947574615,-0.31795185093879696,-1.5229142081722615
1638924131124232400,0.197232421875,1.3739894288569687,-0.22331717247664928,-1.4274160447485744
1638924131144318500,0.217318359375,0.10395254190564154,0.4462891847774386,-2.6203683768451214
1638924131164403500,0.237403564453125,-0.8936059590369463,0.9934674322366714,-3.9578137894198298
1638924131184488400,0.257488525390625,-0.22033260370790958,0.9240230168715119,-3.722220488215983
1638924131204573400,0.277573486328125,1.577994582620263,1.2151394678547978,-2.3488813399612902
1638924131224658400,0.297658447265625,1.527986396870017,2.490907591934502,-0.5145832610636949
1638924131244743700,0.31774365234375,-0.4928635966867208,3.169775114008784,0.615080694079399
1638924131264827100,0.3378271484375,-0.5078559986352921,1.2548495469525456,0.5426435266390442
1638924131284912000,0.357912109375,0.7158294715076684,0.05279029074944556,0.9173445620208978
1638924131304998100,0.377998046875,0.3123158908784389,1.8414445896513758,1.2647805738583207
1638924131325083100,0.398083251953125,1.954606712320447,2.024899415078014,1.7526625827401876
1638924131345168100,0.418168212890625,2.4585318012475965,0.8541356800444424,0.554800120639801
1638924131365253000,0.438253173828125,6.112390408638119,0.12706146868392823,1.7453297556340694
1638924131385338400,0.45833837890625,-19.75701756606102,5.294560113814473,4.855775897839665
1638924131405423000,0.478423095703125,1.502329393044114,-0.727718792874366,1.6475082638293503
1638924131425508400,0.49850830078125,-0.12184241886138915,-2.800231899781525,-3.376624551287293
1638924131445593000,0.518593017578125,1.828375118589401,-0.4598150213047862,-1.6247393826603889
1638924131465678300,0.53867822265625,-0.12669687315523623,2.3481147395029662,-0.4792489128321409
1638924131485764400,0.558764404296875,-0.31473698054552074,3.209142078757286,2.5774840516254303
1638924131505849000,0.57884912109375,2.0985095718204976,1.424743464538455,3.152109693458676
1638924131525934300,0.598934326171875,5.270836708399653,-2.240842551655322,1.7754951767951248
1638924131546019300,0.619019287109375,2.0503987441241738,-2.8097259965747594,1.0493331118434668
