time,seconds_elapsed,z,y,x
1637797883143916500,0.02591650390625,-0.13166764730513095,-0.037989685045927764,0.17787468720674512
1637797883164000500,0.04600048828125,-0.0819517224997282,0.0578071690633893,0.06577975537776946
1637797883184085500,0.06608544921875,0.034460488006472584,0.12033961308300495,0.10652736082971095
1637797883204169500,0.08616943359375,0.12611235126554965,0.14651976400017738,-0.01764993072003126
1637797883224254700,0.106254638671875,0.13831541475653647,0.1822144699767232,-0.13369549987092613
1637797883244339500,0.12633935546875,0.387729151520133,0.07283069680258632,-0.09162395233884453
1637797883264423700,0.146423583984375,0.28247780197560785,-0.07115136541351676,0.03184628692008555
1637797883284508400,0.16650830078125,-0.02630699216723442,-0.0003381459131836891,-0.08158266999162733
1637797883304592600,0.186592529296875,0.1955699183732271,0.03398877884149551,-0.24647607587650416
1637797883324677400,0.206677490234375,0.5540864194124937,0.09914981779903173,-0.33779220437519253
1637797883344761600,0.22676171875,0.5597621269613504,0.10685527760982513,-0.2718563085876405
1637797883364846600,0.2468466796875,0.700733024662733,-0.09432312829494476,-0.43659923661854116
1637797883384931600,0.266931640625,1.0790227321863173,-0.005044423907995223,-0.6393022582747042
1637797883405015600,0.287015625,1.4874007039815187,0.22159370968490838,-1.0171402765080333
1637797883425099500,0.307099609375,0.9062117581099272,0.06688742435872555,-0.6973197090879082
1637797883445183700,0.327183837890625,1.961372553193569,0.018517653465270994,-1.2494818824395537
1637797883465268700,0.347268798828125,-0.030324411115050316,0.12085954530388116,-0.6066428283408284
1637797883485352700,0.367352783203125,0.011914894199371338,0.042648178376257416,0.4414946439772844
1637797883505437700,0.387437744140625,-0.029714754784107206,-0.10828998658806085,0.47665538920760153
1637797883525522700,0.407522705078125,-0.06860884132385253,0.004821136546134948,-0.0011658289089798927
1637797883545606700,0.427606689453125,-0.3738040865421295,0.11456219872534275,-0.7363990890666842
1637797883565691600,0.447691650390625,-0.6846972511410713,-0.23736235670298336,-0.7574035909116268
1637797883585775600,0.467775634765625,-0.3020551936268806,-0.6412240201175212,0.30329087290167805
1637797883605860600,0.487860595703125,-1.0059224246621132,-0.5955895194068551,0.3864712604135275
1637797883625944600,0.507944580078125,-3.1346862649708984,0.30700112559646364,0.9818108967125415
1637797883646029800,0.52802978515625,-2.1092121676206586,0.7310086281999946,1.6913988434821365
1637797883666114800,0.54811474609375,-1.5377446975573896,0.516789538936317,1.4938427197277544
1637797883686198800,0.56819873046875,-1.3370315710768104,0.7104261511594057,1.1815619001626967
1637797883706283800,0.58828369140625,-1.230383506476879,2.080228941981494,1.678587292703986
1637797883726367700,0.60836767578125,-1.440933259578049,2.4640078945711252,1.3823299717009068
1637797883746452700,0.62845263671875,-0.22595950367897746,1.4548849203020333,0.5840186163395643
1637797883766536700,0.64853662109375,0.3701154611572623,0.8577692142412066,0.06598258447349072
1637797883786621700,0.66862158203125,-0.18483225125968455,1.2400412693992255,0.5899006601154804
1637797883806705700,0.68870556640625,0.39524873337000604,1.4405164954707026,1.54754449929893
1637797883826790700,0.708790771484375,-1.236221126589179,-0.3713055477246642,1.0599170497000217
1637797883846875600,0.728875732421875,-0.8743300345502794,-2.6484587452977895,-1.1454460461646319
1637797883866959600,0.748959716796875,0.7728542580217123,-1.1087523922786116,-4.693240234062075
1637797883887044600,0.769044677734375,2.12433550247252,1.0288780605748296,-4.591148225331306
1637797883907128600,0.789128662109375,1.5036042352855206,2.7272569722026585,-1.466968741327524
1637797883927213600,0.809213623046875,1.203620587235689,2.2883605280250308,0.6664753657519817
1637797883947297500,0.829297607421875,0.28608137942552564,-0.9858233472242951,0.21033084965348242
1637797883967382800,0.8493828125,-0.052724458971619606,-1.8577835839033126,-0.14689911870658398
1637797883987467800,0.8694677734375,0.711365477836132,-3.0392466998666525,0.27608196345865726
1637797884007551700,0.8895517578125,2.514016957104206,-0.5374304681658745,2.7201135301887986
1637797884027636700,0.90963671875,2.308827561992407,0.8317425003200769,2.7447394374012943
1637797884047720700,0.929720703125,-1.186164425522089,1.01372403832376,1.4003817612200975
1637797884067805700,0.9498056640625,-0.40931554490625854,0.3487812889665365,1.3076216444581745
1637797884087889700,0.9698896484375,-0.17022548762783407,-0.07319909172356129,0.5936006836771964
1637797884107974700,0.989974609375,0.8762398136943578,-0.1844289311558008,-1.5335352631688117
1637797884128059600,1.0100595703125,2.680084886661172,-0.40473640042245385,-3.0250965939611194
1637797884148143900,1.030143798828125,1.382857210445404,0.21686872698962686,-3.118473965838551
1637797884168228600,1.050228515625,-1.5872218451708555,0.18745500097870826,-2.314423774564266
1637797884188312800,1.070312744140625,-3.290471285444498,-0.10362637869119644,-0.5069108267396688
1637797884208397600,1.0903974609375,-1.6140836947418749,0.20722762294113634,1.1550731216877699
1637797884228481800,1.110481689453125,-0.9881653803057968,0.7331313194423914,1.529468744382262
1637797884248566500,1.13056640625,-0.40246136816255745,1.573738678741455,0.4264151482671499
1637797884268650800,1.150650634765625,0.4989285958141088,1.306992698904872,0.569227874442935
1637797884288735700,1.17073583984375,0.116633744302392,2.319087674722075,-0.18844050488471983
1637797884308820700,1.19082080078125,2.3631050956249235,1.5666653793543577,1.6809551908791065
1637797884328904700,1.21090478515625,0.6681377460062503,-0.8495522977769374,0.1510369491636753
1637797884348989700,1.23098974609375,-1.4332675472557543,-0.1691495289593935,-1.082370873570442
1637797884369073700,1.25107373046875,0.02166939549446106,0.9495242456138133,-0.05669511616826057
1637797884389158700,1.27115869140625,-1.3996400029420852,3.5893005027621983,2.444291678971052
1637797884409242600,1.29124267578125,0.7038624087296426,4.443531898266077,0.6069336279809474
1637797884429327600,1.31132763671875,-1.2531529721677304,-3.466436339637637,-5.002535900336504
1637797884449412600,1.33141259765625,-0.21004450699277222,-2.8866198511630294,-3.4155876114100217
1637797884469496800,1.351496826171875,-0.9181821818888187,-0.4711503620505333,-1.2187778243571519
1637797884489581600,1.37158154296875,0.4669299678765237,-0.556541995871067,-3.2798101906985044
1637797884509665800,1.391665771484375,1.3983962864913047,-1.6282055974662304,-2.3136598044544456
1637797884529750500,1.41175048828125,1.4507014971375465,-2.43450444445014,0.4373462921261787
1637797884549834800,1.431834716796875,3.8259576338052748,-2.4947300728321076,-0.46909810569584365
1637797884569919500,1.45191943359375,0.2380114682614803,1.2261083133757114,-1.892639793229103
1637797884590003700,1.472003662109375,-1.1733259867370127,0.15373627125024794,-1.923925450591743
1637797884610088700,1.492088623046875,-1.948127287173271,0.37844285225868224,-1.5489555351406334
1637797884630173700,1.512173583984375,1.3403601309776305,0.9717612118631601,-0.5371592500090598
1637797884650257700,1.532257568359375,1.412007317084074,-1.0836387015491724,0.36241496978253124
1637797884670342700,1.5523427734375,0.3093617172479629,-1.7389058600664138,0.6884060425311327
1637797884690426600,1.572426513671875,-0.69268664245978,-0.9497475329756736,0.19652327357530594
1637797884710511600,1.59251171875,-1.0002068965595214,-0.13918050715327263,0.3310252675235271
1637797884730595600,1.612595703125,-0.8307366112131624,-0.17802958550751208,0.5005107504390179
1637797884750680600,1.6326806640625,0.26850349102839827,-0.11644845086336135,1.009009284761548
1637797884770764500,1.6527646484375,0.37233686353378,0.2803092257648706,1.186058773190528
1637797884790849800,1.672849853515625,-0.0706932463824749,-0.48341713842749595,-0.08378565992861986
1637797884810934800,1.692934814453125,-0.13067805174589156,-0.2683364638984203,0.07253682842254638
1637797884831018800,1.713018798828125,0.1328688397884369,0.05156535206437111,0.5165504694834351
1637797884851103700,1.733103759765625,0.36957448614835736,0.2774211031079292,0.9513044070288539
1637797884871187700,1.753187744140625,-0.2641115396797657,0.10386953979730605,0.8370216097667813
1637797884891272700,1.773272705078125,-0.1608674748370424,-0.19736556961834428,0.4805626257792115
1637797884911356700,1.793356689453125,-0.3168997480699792,-0.8008785755008458,-0.14446487729698418
1637797884931441700,1.813441650390625,-0.35762338812444355,-0.6909907983273267,-0.21751082428544757
1637797884951525600,1.833525634765625,-0.2680968281899579,0.14624270062446593,0.12612347544776276
1637797884971611000,1.85361083984375,0.4023907140791416,-0.0313490779876709,0.1404582720041275
1637797884991695600,1.873695556640625,0.24661442490126936,0.24131693954765795,-0.04964366328679025
1637797885011779800,1.89377978515625,0.17821023930404334,-0.552024810707569,-0.42778092019502073
1637797885031864600,1.913864501953125,0.7597533689081668,-1.700788603118062,-0.3551017241597175
1637797885051948800,1.93394873046875,0.6977145536243915,-3.11851371332705,-0.7339481887832283
1637797885072033500,1.954033447265625,0.4840028293609619,-3.2428643156170844,-0.35323914515823124
1637797885092117800,1.97411767578125,1.532784737062454,-2.7149907803475855,-0.3472445809185505
1637797885112202800,1.99420263671875,1.6481880627870558,-1.5625982760459183,-0.9780790167078375
1637797885132287700,2.014287841796875,0.8633201263666153,0.6034083764642477,-0.43171588502377267
1637797885152371700,2.034371826171875,-0.09888941329717635,1.2616408145278692,-1.0386483439609409
1637797885172456700,2.054456787109375,-0.6382675083994865,1.0226467649698257,-1.4208040792629122
1637797885192540700,2.074540771484375,-0.9139747933268546,0.670150839394331,-0.994600235658884
1637797885212625700,2.094625732421875,-1.1080734701037407,1.5365256771564482,-0.6923901437312364
1637797885232709600,2.114709716796875,-1.6187772593855856,2.9117314960658547,-0.47817598637100306
1637797885252794600,2.134794677734375,-0.6413081912696361,1.7679858240783213,-0.47468701174408195
1637797885272878600,2.154878662109375,2.0392448974251747,1.8583429713517425,0.7648290647372603
1637797885292963800,2.1749638671875,2.9274451980262994,1.7337147211641073,1.202880290262401
1637797885313048600,2.195048583984375,-1.198413666242361,-0.8403162673979997,-0.2123255306020379
1637797885333132800,2.2151328125,-3.25928470454216,-3.959080156093836,-0.37148850307613607
1637797885353217500,2.235217529296875,-0.14367606500685215,-2.2388789964973923,1.4734081267252563
1637797885373301800,2.2553017578125,1.1220710157960652,0.25760464200377464,0.7453516263291239
1637797885393386500,2.275386474609375,1.6739385901153088,2.7011189068615433,1.9611194552153348
1637797885413470700,2.295470703125,0.7768401127874851,2.055108236989379,2.007352214080095
1637797885433555200,2.31555517578125,0.16313362967073916,0.7011386828541756,1.4173548155918716
1637797885453639200,2.33563916015625,0.2733756271094084,-0.41743864560723304,0.4246846712127328
1637797885473724200,2.35572412109375,-0.33156536574959755,-1.6718331422686576,-1.5049392832815647
1637797885493809200,2.37580908203125,-1.956855368030071,-2.1815485050350425,-3.031024814966321
1637797885513893000,2.39589306640625,-2.6265198852121827,-1.0559802947729826,-2.848658077037334
1637797885533978000,2.41597802734375,-1.4257792373269795,0.12935118705630302,-2.703682619869709
1637797885554062000,2.43606201171875,-0.7346912622354924,0.7301929279029369,-2.845743358634412
1637797885574147300,2.456147216796875,0.018329437416791914,0.6574123538523912,-2.3501579357683657
1637797885594231000,2.47623095703125,1.926458914592117,0.19993688141107557,-0.7838771718174219
1637797885614316300,2.49631640625,3.629779228144884,-0.5957727670192718,0.28498196681626137
1637797885634401000,2.516401123046875,2.3125766853928567,-0.7317746441364288,0.9570616553813218
1637797885654485200,2.5364853515625,0.49524303916916246,-0.4347147745788097,1.0511332200679928
1637797885674570000,2.556570068359375,-0.6824129395961761,0.03544190025925636,0.6949301836028695
1637797885694654200,2.576654296875,-0.8371639408469199,0.30966566863059997,-0.1253755614235997
1637797885714739200,2.5967392578125,-0.6506693093329667,0.5736947907239198,-0.39910657784193754
1637797885734823200,2.6168232421875,0.17042495572268962,1.0714321309268473,0.4916176882788539
1637797885754908200,2.636908203125,-0.3460789712052792,1.3041191892951727,1.1043396904028953
1637797885774993200,2.6569931640625,-0.7711801873296499,0.5428618455648422,1.0663663719698786
1637797885795077000,2.6770771484375,-0.8619907774589955,-0.6404553738325834,2.153360959818214
1637797885815162000,2.697162109375,-0.15329539561495184,-1.477217163619399,1.4491662503942846
1637797885835246000,2.71724609375,0.6434416961669921,-1.2725766345620155,-0.5561965434342623
1637797885855331000,2.7373310546875,0.5560300277609378,-0.637099049142003,-1.3912833857461808
1637797885875415000,2.7574150390625,-0.18146182497851548,0.3239116361260414,-0.7281956166058778
1637797885895500300,2.777500244140625,-0.8906044391334056,0.44642157898545265,-0.13572101434916256
1637797885915585300,2.797585205078125,-0.45470893033742904,-0.07271510759890079,-0.3096975250735879
1637797885935669200,2.817669189453125,-0.13538462200164794,0.03682780165970325,0.3731885849922895
1637797885955754200,2.837754150390625,-0.052281975901126855,0.2735872240334749,0.6110913321822882
1637797885975838200,2.857838134765625,-0.24484971678368747,0.23564824626147746,0.7119292491987347
1637797885995923200,2.877923095703125,-0.37098669103384013,0.2660661808788776,0.8214607602804899
1637797886016007200,2.898007080078125,-0.21159560889229176,0.19989538035690782,0.3478977841302752
1637797886036092200,2.918092041015625,-0.01543678471520543,0.17932196340560913,-0.0916176687285304
1637797886056177200,2.93817724609375,-0.03763787593357265,0.17823533721268175,-0.1554573959544301
1637797886076261400,2.958261474609375,0.14646138487644492,0.05500175625383854,0.06064911449104547
1637797886096346000,2.97834619140625,-3.1213135731786488,-0.1445358967065811,-1.3871850105166434
1637797886116430300,2.998430419921875,0.7328467303473502,-0.6358668769985437,-1.346485920381546
