time,seconds_elapsed,z,y,x
1639030258919034000,0.0,-1.260297875486314,-4.2823803823232645,-0.9627426236271858
1639030258939182000,0.02014794921873886,-1.14132808945179,0.1732061108738183,-1.5479951656758784
1639030258959329000,0.04029492187500239,-1.0125355591915548,2.160059142282605,-1.395501880224049
1639030258979476000,0.060441894531265916,-1.0053846645236015,3.197939132219553,-1.4780048068657516
1639030258999624000,0.08058984375000477,-2.209959191483259,1.9011679675996305,-1.3210700318351387
1639030259019771100,0.10073706054686227,-4.007115580466389,0.4776666120767593,-0.2511442138180136
1639030259039917800,0.12088354492188103,-6.164718561768532,0.119520697915554,0.7721279895737767
1639030259060066000,0.14103198242186465,-5.403678660181164,-2.9288626636087893,2.728227863061428
1639030259080213000,0.1611787109375058,1.4734855758756398,-10.6481394028306,7.891563397163152
1639030259100360000,0.1813256835937409,11.226546024507284,-0.7570961323976516,5.527260616186261
1639030259120508000,0.20147363281250819,7.380119018647075,-1.38596043715775,-1.4068024419173597
1639030259140655000,0.2216208496093799,-4.383240803432464,-3.7985295286536216,-8.221177628844975
1639030259160802000,0.2417678222656292,-2.727391996759176,-2.9330186142444608,-6.681881317931413
1639030259180950000,0.2619157714843823,0.3082453535038977,-7.200793548110127,-1.0039861959025262
1639030259201097000,0.2820627441406174,1.4767384401917456,-3.4784354049891237,1.874065148879588
1639030259221244200,0.3022099609375033,1.7955846096217631,0.770637166494131,1.834273236717284
1639030259241391900,0.32235766601561977,2.218372215041518,1.0064479098409411,0.6654976798262446
1639030259261539000,0.3425048828125057,3.9483419044584034,0.5917360588490963,0.5445768693218007
1639030259281686000,0.3626518554687408,2.3262544976115227,0.1598468630850315,0.2611150247449055
1639030259301833000,0.3827988281250043,-0.3760831373900175,-0.2070329771518707,-0.3520297693684697
1639030259321981000,0.4029467773437432,-1.3828057725191116,-0.8469318861454724,-0.6168959268078208
1639030259342128000,0.4230939941406291,-0.6764777043282986,0.0468026677072048,-0.8290423014506697
1639030259362275000,0.4432409667968642,-1.5404793832182884,1.623243591144681,-0.9007207594782114
1639030259382423000,0.46338891601561727,-1.970072576999664,1.8605255760878323,-1.148658870731294
1639030259402570000,0.4835358886718808,-2.2244027273774147,1.884118633121252,-2.0244538632676004
1639030259422717200,0.5036831054687383,-2.9933821897923947,1.499138488048315,-2.4270246100887656
1639030259442865000,0.5238308105468832,-2.5450492242276668,0.7818973961770534,-2.140903190913796
1639030259463012000,0.5439780273437407,-1.5019605597317218,1.0453121857643126,-1.6955355048954486
1639030259483162400,0.5641281738281236,-0.5557692579329013,2.4343752651125192,-0.9747282449752092
1639030259503310000,0.5842758789062685,0.234110369169712,3.718203361529112,-0.838055336728692
1639030259523457300,0.604423095703126,0.2811187885820865,4.2912803126156325,-1.260264849999547
1639030259543604500,0.6245703124999977,0.9567840074837208,3.696874742296338,-2.012081580689549
1639030259563752400,0.6447182617187508,-1.1129530588388443,1.507426423922181,-1.9462460034713147
1639030259583899100,0.6648649902343777,-0.1401741943657398,-0.7295616442620754,-2.0506439510568977
1639030259604046300,0.6850122070312636,0.1089772016672417,0.7135930907577276,-1.396150991782546
1639030259624194300,0.7051601562500025,-0.2726928324770182,3.190965786075592,-0.3943663610449061
1639030259644341200,0.725307128906266,-1.1747942326586691,2.964880902451277,-0.5329459796955809
1639030259664488200,0.7454541015625011,-1.1112257966548205,-1.7794728482544422,0.440025740468502
1639030259684636400,0.7656022949218624,0.1200295242205262,-9.966419706195593,0.2079062893876805
1639030259704783000,0.7857490234375035,-0.3845416075251996,-9.624426469933988,0.1969225385585799
1639030259724930300,0.8058962402343894,1.4461951256290078,-8.746954484096168,1.8720526400133968
1639030259745078300,0.8260441894531283,-1.2915455389261246,-11.335510257095098,3.3551319736644625
1639030259765225500,0.84619140625,0.1141992106318473,-10.197248569476605,3.792203248241544
1639030259785372200,0.8663378906250045,2.185591642946005,-5.115661928778887,3.184204913638532
1639030259805520400,0.88648608398438,2.3825305115848776,0.0825765763998031,1.4553750419065354
1639030259825667300,0.9066330566406293,2.014596193858981,4.481072232109308,-0.3902066475495696
1639030259845814300,0.9267800292968644,2.181831998151541,4.424389975422621,-0.6200862472817301
1639030259865962200,0.9469279785156175,1.1452096070602535,2.489793785473704,0.3000837474234402
1639030259886109400,0.9670751953125034,1.306992698904872,1.057547982481122,1.310099725009501
1639030259906256100,0.9872219238281446,1.779808656080067,1.3097697624027729,2.480397596096992
1639030259926404400,1.0073701171875058,2.452959261812269,2.587132462197542,3.012299656230211
1639030259946551300,1.027517089843741,2.5543466294050217,4.6247278388500215,2.971415564917028
1639030259966698500,1.0476643066406268,2.155777519440651,5.997574527412652,2.6383655135676265
1639030259986846200,1.0678120117187433,1.200356909264624,6.310011414322257,2.250022029541433
1639030260006993400,1.0879592285156292,1.0089546319648623,5.781209073770046,1.872252692630142
1639030260027140400,1.1081062011718643,0.606871084138751,4.152309064298868,1.088794476877153
1639030260047288300,1.1282541503906174,-0.5379995002254844,1.9288368957698343,-0.0136169488769024
1639030260067435300,1.148401123046881,-0.6007736440464854,-0.5756622914046049,-1.117975855436921
1639030260087582500,1.1685483398437384,-0.543699465432763,-1.5377788920879365,-1.347297236764431
1639030260107730400,1.1886962890625057,0.0355593891590833,-0.5400017799586058,-1.6967419580757617
1639030260127877000,1.2088430175781468,0.4189170475967228,-0.8129097895562648,-1.9069994502320884
