time,seconds_elapsed,z,y,x
1638000902892486100,0.196486083984375,-0.6470670700073242,1.0519397258758545,-1.6052148342132568
1638000902912625400,0.21662548828125,-0.7835988998413086,0.29758119583129883,-0.9258224368095398
1638000902932764700,0.2367646484375,-1.1239972114562988,-0.33697080612182617,-0.2583693265914917
1638000902952904000,0.256904052734375,-0.42467308044433594,-0.3278803825378418,0.016603589057922363
1638000902973043200,0.277043212890625,1.036574363708496,-0.9994158744812012,1.254360318183899
1638000902993182500,0.297182373046875,2.0343189239501953,-1.7405378818511963,1.2704336643218994
1638000903013322000,0.317322021484375,1.3325910568237305,-2.227715015411377,2.065128803253174
1638000903033461200,0.337461181640625,-0.8186330795288086,-1.5862724781036377,2.043269395828247
1638000903053600500,0.3576005859375,-2.481682300567627,-0.8848075866699219,1.4834626913070679
1638000903073739800,0.37773974609375,-0.7243423461914062,0.6652624607086182,1.1722240447998047
1638000903093879000,0.397879150390625,0.5838766098022461,1.1038944721221924,-1.010331392288208
1638000903114018300,0.418018310546875,0.8004703521728516,-1.6307096481323242,-0.4353139400482178
1638000903134157600,0.438157470703125,1.279205322265625,-4.09259557723999,2.4531960487365723
1638000903154296800,0.458296875,1.7372932434082031,-2.8432776927948,2.1115810871124268
1638000903174436400,0.478436279296875,2.2274112701416016,-3.307737350463867,2.8497025966644287
1638000903194575600,0.49857568359375,2.0400304794311523,-5.753688812255859,5.106905460357666
1638000903214715000,0.51871484375,-0.6202154159545898,-5.2724785804748535,2.2677063941955566
1638000903234854100,0.538854248046875,-3.3258681297302246,-0.2730867862701416,-0.44525885581970215
1638000903254993400,0.558993408203125,-4.3897881507873535,-0.3985762596130371,-2.4408113956451416
1638000903275132700,0.579132568359375,-3.7802987098693848,-1.6602277755737305,-1.893603801727295
1638000903295272000,0.59927197265625,-5.31185245513916,-3.420759677886963,-0.33646440505981445
1638000903315411200,0.6194111328125,-5.968477725982666,-4.006075859069824,-0.44336652755737305
1638000903335550700,0.63955078125,-5.525012016296387,-4.419047832489014,0.2639455795288086
1638000903355690000,0.65968994140625,-5.736340522766113,-4.345156669616699,-1.788987159729004
1638000903375830000,0.679830078125,-3.545584201812744,-4.489356994628906,-2.601813316345215
1638000903395974700,0.699974609375,-1.471355676651001,-5.964804649353027,-1.8435297012329102
1638000903416119600,0.72011962890625,-0.8531430959701538,-5.803051471710205,-2.597459316253662
1638000903436264200,0.74026416015625,1.5474483966827393,-6.0793657302856445,-0.7365522384643555
1638000903456408800,0.760408935546875,5.376603126525879,-5.593698501586914,0.30459117889404297
1638000903476553500,0.780553466796875,7.979128360748291,-5.403107166290283,2.9579076766967773
1638000903496698400,0.800698486328125,7.767324447631836,-3.561610221862793,5.896913528442383
1638000903516843000,0.820843017578125,7.64640474319458,-0.14551925659179688,7.932246208190918
1638000903536988000,0.84098779296875,6.9760637283325195,-4.054101467132568,10.805269241333008
1638000903557132500,0.861132568359375,4.594626426696777,-3.6626973152160645,12.647706985473633
